lemma	pos	polarity_score	has_polarity	provenance
cyprius	adj	0	neutral	GOLD
desperatus	adj	-1	negative	GOLD
iugalis	adj	0	neutral	GOLD
praesaepe	noun	0	neutral	GOLD
supremum	noun	0	neutral	GOLD
aequinoctium	noun	0	neutral	GOLD
bactrianus	adj	0	neutral	GOLD
electrum	noun	0	neutral	GOLD
marsus	adj	0	neutral	GOLD
abruptus	adj	-0.5	negative	GOLD
appius	adj	0	neutral	GOLD
aprilis	adj	0	neutral	GOLD
auspex	noun	0	neutral	GOLD
culmus	noun	0	neutral	GOLD
incursio	noun	-0.5	negative	GOLD
picenus	adj	0	neutral	GOLD
assyrius	adj	0	neutral	GOLD
educatio	noun	0	neutral	GOLD
aulaeum	noun	0	neutral	GOLD
laniger	adj	0	neutral	GOLD
myrrha	noun	0	neutral	GOLD
paluster	adj	0	neutral	GOLD
rupilius	adj	0	neutral	GOLD
tiberinus	adj	0	neutral	GOLD
africus	adj	0	neutral	GOLD
aurora	noun	0	neutral	GOLD
delphin	noun	0	neutral	GOLD
hilum	noun	0	neutral	GOLD
maius	adj	0	neutral	GOLD
myoparon	noun	0	neutral	GOLD
praescriptum	noun	0	neutral	GOLD
sidereus	adj	0.5	positive	GOLD
uelamentum	noun	0	neutral	GOLD
aedilicius	adj	0	neutral	GOLD
album	noun	0	neutral	GOLD
caementum	noun	0	neutral	GOLD
hereditarius	adj	0	neutral	GOLD
milium	noun	0	neutral	GOLD
mulsum	noun	0	neutral	GOLD
sexagesimus	adj	0	neutral	GOLD
thermae	noun	0	neutral	GOLD
uespera	noun	0	neutral	GOLD
castitas	noun	1	positive	GOLD
epigramma	noun	0	neutral	GOLD
lernaeus	adj	0	neutral	GOLD
tergus	noun	0	neutral	GOLD
tusculanus	adj	0	neutral	GOLD
aduersarius	adj	-0.5	negative	GOLD
alnus	noun	0	neutral	GOLD
auguratus	noun	0	neutral	GOLD
calaber	adj	0	neutral	GOLD
capillatus	adj	0	neutral	GOLD
cassius	adj	0	neutral	GOLD
culcita	noun	0	neutral	GOLD
longinquitas	noun	0	neutral	GOLD
lynx	noun	0	neutral	GOLD
maenas	noun	0	neutral	GOLD
mithridaticus	adj	0	neutral	GOLD
moecha	noun	-1	negative	GOLD
nubilus	adj	-1	negative	GOLD
platea	noun	0	neutral	GOLD
praeuaricatio	noun	-1	negative	GOLD
abacus	noun	0	neutral	GOLD
caninus	adj	0	neutral	GOLD
corneus	adj	0	neutral	GOLD
frigida	noun	0	neutral	GOLD
inaequalitas	noun	-0.5	negative	GOLD
ligo	noun	0	neutral	GOLD
matella	noun	0	neutral	GOLD
muscus	noun	0	neutral	GOLD
perpendiculum	noun	0	neutral	GOLD
proconsulatus	noun	0	neutral	GOLD
taurinus	adj	0	neutral	GOLD
alarius	adj	0	neutral	GOLD
amomum	noun	0	neutral	GOLD
boletus	noun	0	neutral	GOLD
cetrati	noun	0	neutral	GOLD
cicada	noun	0	neutral	GOLD
faliscus	adj	0	neutral	GOLD
lacrimosus	adj	-0.5	negative	GOLD
paenula	noun	0	neutral	GOLD
porrectus	adj	0	neutral	GOLD
proconsularis	adj	0	neutral	GOLD
pronuntiatio	noun	0	neutral	GOLD
uinolentia	noun	-1	negative	GOLD
arbutum	noun	0	neutral	GOLD
arpinas	adj	0	neutral	GOLD
augustalis	adj	0	neutral	GOLD
balbus	adj	-0.5	negative	GOLD
caerula	noun	0	neutral	GOLD
cereus	noun	0	neutral	GOLD
cortina	noun	0	neutral	GOLD
cyllenius	adj	0	neutral	GOLD
defrutum	noun	0	neutral	GOLD
educator	noun	0	neutral	GOLD
pala	noun	0	neutral	GOLD
prima	noun	0	neutral	GOLD
rauennas	adj	0	neutral	GOLD
reliqua	noun	0	neutral	GOLD
rufus	adj	0	neutral	GOLD
sibyllinus	adj	0	neutral	GOLD
tertianus	noun	0	neutral	GOLD
testum	noun	0	neutral	GOLD
tremendus	adj	-1	negative	GOLD
uillica	noun	0	neutral	GOLD
adoptiuus	adj	0	neutral	GOLD
assecla	noun	-0.5	negative	GOLD
autumnalis	adj	0	neutral	GOLD
beta	noun	0	neutral	GOLD
catinum	noun	0	neutral	GOLD
cimbricus	adj	0	neutral	GOLD
crinitus	adj	0	neutral	GOLD
excellentia	noun	1	positive	GOLD
hara	noun	0	neutral	GOLD
inornatus	adj	-0.5	negative	GOLD
iris	noun	0	neutral	GOLD
iugurthinus	adj	0	neutral	GOLD
luctificus	adj	-1	negative	GOLD
magnes	noun	0	neutral	GOLD
minister	adj	0	neutral	GOLD
pecuarius	noun	0	neutral	GOLD
pergamenus	adj	0	neutral	GOLD
pomerium	noun	0	neutral	GOLD
recentoricus	adj	0	neutral	GOLD
saetiger	adj	0	neutral	GOLD
syngraphus	noun	0	neutral	GOLD
textilis	adj	0	neutral	GOLD
thurinus	adj	0	neutral	GOLD
uastatio	noun	-1	negative	GOLD
uenturum	noun	0	neutral	GOLD
ueternus	noun	-1	negative	GOLD
umbraculum	noun	0	neutral	GOLD
uncia	noun	0	neutral	GOLD
afranianus	adj	0	neutral	GOLD
bractea	noun	0	neutral	GOLD
caecilius	adj	0	neutral	GOLD
cantaber	adj	0	neutral	GOLD
capistrum	noun	0	neutral	GOLD
colluuies	noun	-1	negative	GOLD
consanguinei	noun	0	neutral	GOLD
conus	noun	0	neutral	GOLD
cylindrus	noun	0	neutral	GOLD
euanidus	adj	-0.5	negative	GOLD
falcifer	adj	0	neutral	GOLD
foetidus	adj	-1	negative	GOLD
historicus	noun	0	neutral	GOLD
hornus	adj	0	neutral	GOLD
liburnus	adj	0	neutral	GOLD
lunaris	adj	0	neutral	GOLD
martialis	adj	0	neutral	GOLD
neglectus	adj	-1	negative	GOLD
pruna	noun	0	neutral	GOLD
radians	adj	1	positive	GOLD
recitator	noun	0	neutral	GOLD
tigillum	noun	0	neutral	GOLD
uelinus	adj	0	neutral	GOLD
uimineus	adj	0	neutral	GOLD
aquatio	noun	0	neutral	GOLD
arbuteus	adj	0	neutral	GOLD
campanicus	adj	0	neutral	GOLD
capenas	adj	0	neutral	GOLD
cenula	noun	0	neutral	GOLD
clodius	adj	0	neutral	GOLD
collus	noun	0	neutral	GOLD
commagenus	adj	0	neutral	GOLD
coronarius	adj	0	neutral	GOLD
coturnix	noun	0	neutral	GOLD
cymbium	noun	0	neutral	GOLD
fabius	adj	0	neutral	GOLD
frumentatio	noun	0	neutral	GOLD
futuri	noun	0	neutral	GOLD
honesti	noun	1	positive	GOLD
infrequens	adj	-0.5	negative	GOLD
iuniperus	noun	0	neutral	GOLD
kalendarium	noun	0	neutral	GOLD
lilybaetanus	adj	0	neutral	GOLD
lyristes	noun	0	neutral	GOLD
miscellus	adj	0	neutral	GOLD
nemoralis	adj	0	neutral	GOLD
nimbosus	adj	-0.5	negative	GOLD
parthenius	adj	0	neutral	GOLD
pauxillus	adj	0	neutral	GOLD
peruersitas	noun	-1	negative	GOLD
phoca	noun	0	neutral	GOLD
pigmentum	noun	0	neutral	GOLD
praefurnium	noun	0	neutral	GOLD
prooemium	noun	0	neutral	GOLD
quadra	noun	0	neutral	GOLD
quinquagenarius	adj	0	neutral	GOLD
satrapea	noun	0	neutral	GOLD
scorpius	noun	0	neutral	GOLD
soleatus	adj	0	neutral	GOLD
sollicitatio	noun	-0.5	negative	GOLD
syracosius	adj	0	neutral	GOLD
uenaticus	adj	0	neutral	GOLD
uenum	noun	0	neutral	GOLD
uitellus	noun	0	neutral	GOLD
unctio	noun	0	neutral	GOLD
accitus	noun	0	neutral	GOLD
aequaeuus	adj	0	neutral	GOLD
amentum	noun	0	neutral	GOLD
arcessitus	adj	-0.5	negative	GOLD
aspernatio	noun	-1	negative	GOLD
caesius	adj	0	neutral	GOLD
canistrum	noun	0	neutral	GOLD
capitulum	noun	0	neutral	GOLD
cepheius	adj	0	neutral	GOLD
cimex	noun	0	neutral	GOLD
cisium	noun	0	neutral	GOLD
collectus	noun	0	neutral	GOLD
compressus	noun	0	neutral	GOLD
crepidatus	adj	0	neutral	GOLD
crinalis	adj	0	neutral	GOLD
cybeleius	adj	0	neutral	GOLD
cylleneus	adj	0	neutral	GOLD
declamator	noun	0	neutral	GOLD
despicientia	noun	-1	negative	GOLD
diurnum	noun	0	neutral	GOLD
fagineus	adj	0	neutral	GOLD
femen	noun	0	neutral	GOLD
feretrius	adj	0	neutral	GOLD
fidicen	noun	0	neutral	GOLD
foroiuliensis	adj	0	neutral	GOLD
frondeus	adj	0	neutral	GOLD
gerulus	noun	0	neutral	GOLD
glandium	noun	0	neutral	GOLD
gluten	noun	0	neutral	GOLD
halicyensis	adj	0	neutral	GOLD
hirpinus	adj	0	neutral	GOLD
insuber	adj	0	neutral	GOLD
laniatus	noun	-1	negative	GOLD
lanificus	adj	0	neutral	GOLD
libitinarius	noun	0	neutral	GOLD
maeotis	adj	0	neutral	GOLD
meliboeus	adj	0	neutral	GOLD
melos	noun	0	neutral	GOLD
mercimonium	noun	0	neutral	GOLD
meridianum	noun	0	neutral	GOLD
multimodus	adj	0	neutral	GOLD
nutrimentum	noun	0	neutral	GOLD
paludamentum	noun	0	neutral	GOLD
penarius	adj	0	neutral	GOLD
politor	noun	0	neutral	GOLD
porraceus	adj	0	neutral	GOLD
potorium	noun	0	neutral	GOLD
praedictum	noun	0	neutral	GOLD
pronuba	noun	0	neutral	GOLD
propositio	noun	0	neutral	GOLD
prosocer	noun	0	neutral	GOLD
purulentus	adj	-1	negative	GOLD
quadrantarius	adj	0	neutral	GOLD
quaterni	adj	0	neutral	GOLD
quini	adj	0	neutral	GOLD
rotunditas	noun	0	neutral	GOLD
salinae	noun	0	neutral	GOLD
salinum	noun	0	neutral	GOLD
sanna	noun	-0.5	negative	GOLD
scutula	noun	0	neutral	GOLD
siluicola	noun	0	neutral	GOLD
simus	adj	0	neutral	GOLD
sinuessanus	adj	0	neutral	GOLD
siparium	noun	0	neutral	GOLD
stuppeus	adj	0	neutral	GOLD
suffusio	noun	0	neutral	GOLD
textrinum	noun	0	neutral	GOLD
therapnaeus	adj	0	neutral	GOLD
typhon	noun	0	neutral	GOLD
uaccinium	noun	0	neutral	GOLD
uisceratio	noun	0	neutral	GOLD
uulneratio	noun	-1	negative	GOLD
abolla	noun	0	neutral	GOLD
acarnan	adj	0	neutral	GOLD
agrarii	noun	0	neutral	GOLD
albianus	adj	0	neutral	GOLD
amaracus	noun	0	neutral	GOLD
armatus	noun	0	neutral	GOLD
artopta	noun	0	neutral	GOLD
asianus	adj	0	neutral	GOLD
auernalis	adj	0	neutral	GOLD
balteum	noun	0	neutral	GOLD
bolus	noun	0	neutral	GOLD
capulator	noun	0	neutral	GOLD
centumpondium	noun	0	neutral	GOLD
cetus	noun	0	neutral	GOLD
compactum	noun	0	neutral	GOLD
conformatio	noun	0	neutral	GOLD
consalutatio	noun	0	neutral	GOLD
contuitus	noun	0	neutral	GOLD
conuiciator	noun	-1	negative	GOLD
corinthiensis	adj	0	neutral	GOLD
coxendix	noun	0	neutral	GOLD
culullus	noun	0	neutral	GOLD
cunctabundus	adj	-0.5	negative	GOLD
decennis	adj	0	neutral	GOLD
distractio	noun	-0.5	negative	GOLD
domusio	noun	0	neutral	GOLD
echionius	adj	0	neutral	GOLD
ectypus	adj	0	neutral	GOLD
endromis	noun	0	neutral	GOLD
ephippium	noun	0	neutral	GOLD
erytheis	adj	0	neutral	GOLD
excellentis	adj	1	positive	GOLD
excubitor	noun	0	neutral	GOLD
exsecratus	adj	-1	negative	GOLD
ficticius	adj	-0.5	negative	GOLD
flaminica	noun	0	neutral	GOLD
fraga	noun	0	neutral	GOLD
hibiscum	noun	0	neutral	GOLD
imbecillis	adj	-0.5	negative	GOLD
imberbis	adj	0	neutral	GOLD
instratum	noun	0	neutral	GOLD
interneciuus	adj	-1	negative	GOLD
isthmus	noun	0	neutral	GOLD
lacernatus	adj	0	neutral	GOLD
lacrimabilis	adj	-1	negative	GOLD
lauinus	adj	0	neutral	GOLD
legens	noun	0	neutral	GOLD
loricula	noun	0	neutral	GOLD
lucullianus	adj	0	neutral	GOLD
lupinarius	adj	0	neutral	GOLD
mateola	noun	0	neutral	GOLD
mediterraneum	noun	0	neutral	GOLD
metator	noun	0	neutral	GOLD
mitulus	noun	0	neutral	GOLD
mugilis	noun	0	neutral	GOLD
obsonator	noun	0	neutral	GOLD
obuncus	adj	0	neutral	GOLD
odorifer	adj	0.5	positive	GOLD
olusculum	noun	0	neutral	GOLD
osculatio	noun	0	neutral	GOLD
ostiolum	noun	0	neutral	GOLD
ostracitis	noun	0	neutral	GOLD
palmifer	adj	0	neutral	GOLD
pedatum	noun	0	neutral	GOLD
pedisequus	noun	0	neutral	GOLD
perparuulus	adj	0	neutral	GOLD
perpes	adj	0	neutral	GOLD
petoritum	noun	0	neutral	GOLD
petrianus	adj	0	neutral	GOLD
philetaeus	adj	0	neutral	GOLD
poetria	noun	0	neutral	GOLD
proeliator	noun	0	neutral	GOLD
propinquum	noun	0	neutral	GOLD
prytaneum	noun	0	neutral	GOLD
quadrifidus	adj	0	neutral	GOLD
quadripartitus	adj	0	neutral	GOLD
quasillum	noun	0	neutral	GOLD
ramenta	noun	0	neutral	GOLD
remansio	noun	0	neutral	GOLD
roboreus	adj	0	neutral	GOLD
sagittarius	adj	0	neutral	GOLD
sceptrifer	adj	0	neutral	GOLD
schoenus	noun	0	neutral	GOLD
serica	noun	0	neutral	GOLD
seriphius	adj	0	neutral	GOLD
sextarius	adj	0	neutral	GOLD
sinisteritas	noun	-1	negative	GOLD
sportella	noun	0	neutral	GOLD
suburanus	adj	0	neutral	GOLD
taedifer	adj	0	neutral	GOLD
territorium	noun	0	neutral	GOLD
thyrsiger	adj	0	neutral	GOLD
titanius	adj	0	neutral	GOLD
trabecula	noun	0	neutral	GOLD
trimeter	noun	0	neutral	GOLD
triocalinus	adj	0	neutral	GOLD
uasum	noun	0	neutral	GOLD
uicarius	adj	0	neutral	GOLD
zonarius	noun	0	neutral	GOLD
abstinax	adj	0	neutral	GOLD
acia	noun	0	neutral	GOLD
adolescentula	noun	0	neutral	GOLD
aedituens	noun	0	neutral	GOLD
aeraria	noun	0	neutral	GOLD
alcyoneum	noun	0	neutral	GOLD
alipilus	noun	0	neutral	GOLD
amphiteatrum	noun	0	neutral	GOLD
amystis	noun	0	neutral	GOLD
anadema	noun	0	neutral	GOLD
analemptris	noun	0	neutral	GOLD
anguilla	noun	0	neutral	GOLD
annexus	noun	0	neutral	GOLD
anserinus	adj	0	neutral	GOLD
anxurus	adj	0	neutral	GOLD
apophoretus	adj	0	neutral	GOLD
appendix	noun	0	neutral	GOLD
archiacus	adj	0	neutral	GOLD
archimagirus	noun	0	neutral	GOLD
architectura	noun	0	neutral	GOLD
argutatio	noun	0	neutral	GOLD
arundinosus	adj	0	neutral	GOLD
ascitus	adj	0	neutral	GOLD
ascius	adj	0	neutral	GOLD
ascriptio	noun	0	neutral	GOLD
assectatio	noun	0	neutral	GOLD
auloedus	noun	0	neutral	GOLD
barbula	noun	0	neutral	GOLD
bellatulus	adj	0.5	positive	GOLD
benemorius	adj	1	positive	GOLD
bouile	noun	0	neutral	GOLD
brixianus	adj	0	neutral	GOLD
caesicius	adj	0	neutral	GOLD
calactinus	adj	0	neutral	GOLD
calcarius	noun	0	neutral	GOLD
calceolarius	noun	0	neutral	GOLD
candelabrus	noun	0	neutral	GOLD
cantabricus	adj	0	neutral	GOLD
caphareus	adj	0	neutral	GOLD
carbonarius	noun	0	neutral	GOLD
carmentalis	adj	0	neutral	GOLD
catapirateria	noun	0	neutral	GOLD
caudicarius	adj	0	neutral	GOLD
cenatus	adj	0	neutral	GOLD
cerebellum	noun	0	neutral	GOLD
charoneus	adj	0	neutral	GOLD
chiramaxium	noun	0	neutral	GOLD
chria	noun	0	neutral	GOLD
circumlitio	noun	0	neutral	GOLD
circumuagus	adj	0	neutral	GOLD
citer	adj	0	neutral	GOLD
cleantheus	adj	0	neutral	GOLD
clitellarius	adj	0	neutral	GOLD
columnarium	noun	0	neutral	GOLD
commendator	noun	0	neutral	GOLD
commentariolus	noun	0	neutral	GOLD
conglobatio	noun	0	neutral	GOLD
conifer	adj	0	neutral	GOLD
consaeptum	noun	0	neutral	GOLD
considium	noun	0	neutral	GOLD
consuasor	noun	0	neutral	GOLD
corniculanus	adj	0	neutral	GOLD
coticula	noun	0	neutral	GOLD
cottana	noun	0	neutral	GOLD
cucumula	noun	0	neutral	GOLD
cumbula	noun	0	neutral	GOLD
curensis	adj	0	neutral	GOLD
cyrenaeus	adj	0	neutral	GOLD
damma	noun	0	neutral	GOLD
declaratio	noun	0	neutral	GOLD
deliciolum	noun	1	positive	GOLD
denarius	adj	0	neutral	GOLD
deperditus	adj	-1	negative	GOLD
diomedeus	adj	0	neutral	GOLD
disputatiuncula	noun	0	neutral	GOLD
dithyrambus	noun	0	neutral	GOLD
dodrans	noun	0	neutral	GOLD
eboreus	adj	0	neutral	GOLD
eclipticus	adj	0	neutral	GOLD
elecebra	noun	-0.5	negative	GOLD
elocutio	noun	0	neutral	GOLD
enarratio	noun	0	neutral	GOLD
ephemeridae	noun	0	neutral	GOLD
epipedos	noun	0	neutral	GOLD
escensio	noun	0	neutral	GOLD
essedarius	adj	0	neutral	GOLD
excidio	noun	-1	negative	GOLD
exostra	noun	0	neutral	GOLD
falcidianus	adj	0	neutral	GOLD
fitilla	noun	0	neutral	GOLD
formamentum	noun	0	neutral	GOLD
fragum	noun	0	neutral	GOLD
fugela	noun	0	neutral	GOLD
fulgidus	adj	1	positive	GOLD
fulica	noun	0	neutral	GOLD
fullonicus	adj	0	neutral	GOLD
fulmenta	noun	0	neutral	GOLD
galaxias	noun	0	neutral	GOLD
galbinus	adj	0	neutral	GOLD
gauranus	adj	0	neutral	GOLD
gladiatura	noun	0	neutral	GOLD
graculus	noun	0	neutral	GOLD
gulosus	adj	-0.5	negative	GOLD
haedillus	noun	0	neutral	GOLD
haesitator	noun	-0.5	negative	GOLD
haustrum	noun	0	neutral	GOLD
hebraeus	adj	0	neutral	GOLD
helops	noun	0	neutral	GOLD
herbeus	adj	0	neutral	GOLD
hippeus	noun	0	neutral	GOLD
hippodromos	noun	0	neutral	GOLD
hippomeneius	adj	0	neutral	GOLD
hypogeum	noun	0	neutral	GOLD
ianalis	adj	0	neutral	GOLD
immissio	noun	0	neutral	GOLD
impromptus	adj	-0.5	negative	GOLD
imputatus	adj	0	neutral	GOLD
inambulatio	noun	0	neutral	GOLD
indefatigatus	adj	0.5	positive	GOLD
infector	noun	0	neutral	GOLD
ingustabilis	adj	-1	negative	GOLD
innubilus	adj	0.5	positive	GOLD
insularius	noun	0	neutral	GOLD
interfectrix	noun	-1	negative	GOLD
intritus	adj	0.5	positive	GOLD
iritis	noun	0	neutral	GOLD
irpex	noun	0	neutral	GOLD
irremediabilis	adj	-1	negative	GOLD
irritator	noun	-0.5	negative	GOLD
issicus	adj	0	neutral	GOLD
iulis	noun	0	neutral	GOLD
labecula	noun	0	neutral	GOLD
lacteolus	adj	0	neutral	GOLD
laelianus	adj	0	neutral	GOLD
lanisticius	adj	0	neutral	GOLD
lapathus	noun	0	neutral	GOLD
ligamen	noun	0	neutral	GOLD
linteus	adj	0	neutral	GOLD
literninus	adj	0	neutral	GOLD
litigans	noun	0	neutral	GOLD
loquaculus	adj	-0.5	negative	GOLD
lysimachos	noun	0	neutral	GOLD
macedonius	adj	0	neutral	GOLD
malesuadus	adj	-1	negative	GOLD
manipularis	noun	0	neutral	GOLD
manlius	adj	0	neutral	GOLD
mareotis	adj	0	neutral	GOLD
maroneus	adj	0	neutral	GOLD
mattiacus	adj	0	neutral	GOLD
megalopolitanus	adj	0	neutral	GOLD
melichrus	noun	0	neutral	GOLD
merobibus	adj	-0.5	negative	GOLD
millesima	noun	0	neutral	GOLD
mimiambi	noun	0	neutral	GOLD
moderabilis	adj	0.5	positive	GOLD
moretum	noun	0	neutral	GOLD
morochthos	noun	0	neutral	GOLD
motacilla	noun	0	neutral	GOLD
mulctrum	noun	0	neutral	GOLD
murobatharius	noun	0	neutral	GOLD
muscarium	noun	0	neutral	GOLD
muto	noun	0	neutral	GOLD
myrmecitis	noun	0	neutral	GOLD
myxa	noun	0	neutral	GOLD
nauicularia	noun	0	neutral	GOLD
noctiuigilus	adj	0	neutral	GOLD
noctuinus	adj	0	neutral	GOLD
nomisma	noun	0	neutral	GOLD
octauae	noun	0	neutral	GOLD
octussis	noun	0	neutral	GOLD
ofella	noun	0	neutral	GOLD
oica	noun	0	neutral	GOLD
olorinus	adj	0	neutral	GOLD
operaria	noun	0	neutral	GOLD
opertorium	noun	0	neutral	GOLD
oronteus	adj	0	neutral	GOLD
orphus	noun	0	neutral	GOLD
paederota	noun	0	neutral	GOLD
pandionius	adj	0	neutral	GOLD
partum	noun	0	neutral	GOLD
patinarius	adj	0	neutral	GOLD
pedatus	noun	0	neutral	GOLD
peditum	noun	-0.5	negative	GOLD
perculsus	noun	0	neutral	GOLD
perelegans	adj	1	positive	GOLD
perflagitiosus	adj	-1	negative	GOLD
peringratus	adj	-1	negative	GOLD
peripateticus	noun	0	neutral	GOLD
perlonginquus	adj	0	neutral	GOLD
perrhaebus	adj	0	neutral	GOLD
persanus	adj	1	positive	GOLD
perseis	adj	0	neutral	GOLD
petreianus	adj	0	neutral	GOLD
phlogitis	noun	0	neutral	GOLD
phryxianus	adj	0	neutral	GOLD
phthioticus	adj	0	neutral	GOLD
phycitis	noun	0	neutral	GOLD
pignerator	noun	0	neutral	GOLD
pilanus	noun	0	neutral	GOLD
pileolus	noun	0	neutral	GOLD
pilicrepus	noun	0	neutral	GOLD
pinarius	adj	0	neutral	GOLD
pinnula	noun	0	neutral	GOLD
pisum	noun	0	neutral	GOLD
plisthenius	adj	0	neutral	GOLD
pogonias	noun	0	neutral	GOLD
polias	noun	0	neutral	GOLD
polyxenius	adj	0	neutral	GOLD
popanum	noun	0	neutral	GOLD
porcinum	noun	0	neutral	GOLD
porcius	noun	0	neutral	GOLD
postilena	noun	0	neutral	GOLD
potiuncula	noun	0	neutral	GOLD
praedonulus	noun	-0.5	negative	GOLD
praegressus	noun	0	neutral	GOLD
praegustator	noun	0	neutral	GOLD
praelusio	noun	0	neutral	GOLD
praesidens	noun	0	neutral	GOLD
pransus	adj	0	neutral	GOLD
prolusio	noun	0	neutral	GOLD
pronurus	noun	0	neutral	GOLD
prositus	adj	0	neutral	GOLD
prytanis	noun	0	neutral	GOLD
puga	noun	0	neutral	GOLD
pugiunculus	noun	0	neutral	GOLD
punctatoriola	noun	0	neutral	GOLD
pytisma	noun	0	neutral	GOLD
quadringeni	adj	0	neutral	GOLD
quartusdecimus	adj	0	neutral	GOLD
queribundus	adj	-1	negative	GOLD
ratiocinator	noun	0	neutral	GOLD
recisus	adj	0	neutral	GOLD
repotia	noun	0	neutral	GOLD
repudiatio	noun	-1	negative	GOLD
retardatio	noun	-0.5	negative	GOLD
rosaceum	noun	0	neutral	GOLD
salentinus	adj	0	neutral	GOLD
sanctor	noun	0	neutral	GOLD
satarius	adj	0	neutral	GOLD
scaurus	adj	-0.5	negative	GOLD
sciothericon	noun	0	neutral	GOLD
secutor	noun	0	neutral	GOLD
semodialis	adj	0	neutral	GOLD
seplasium	noun	0	neutral	GOLD
septemuiralis	noun	0	neutral	GOLD
sesamum	noun	0	neutral	GOLD
sescentesimus	adj	0	neutral	GOLD
sesquihora	noun	0	neutral	GOLD
siler	noun	0	neutral	GOLD
sirius	adj	0	neutral	GOLD
siticen	noun	0	neutral	GOLD
smyrnion	noun	0	neutral	GOLD
sortilegus	adj	0	neutral	GOLD
spartum	noun	0	neutral	GOLD
speculare	noun	0	neutral	GOLD
spelaeum	noun	0	neutral	GOLD
spissamentum	noun	0	neutral	GOLD
sponsiuncula	noun	0	neutral	GOLD
stationalis	adj	0	neutral	GOLD
stelis	noun	0	neutral	GOLD
sudes	noun	0	neutral	GOLD
tabularis	adj	0	neutral	GOLD
talaionius	adj	0	neutral	GOLD
tamias	noun	0	neutral	GOLD
tantalicus	adj	0	neutral	GOLD
tapetum	noun	0	neutral	GOLD
tarraconensis	adj	0	neutral	GOLD
tentoriolum	noun	0	neutral	GOLD
teuthrantius	adj	0	neutral	GOLD
thalassinus	adj	0	neutral	GOLD
theraeus	adj	0	neutral	GOLD
thius	noun	0	neutral	GOLD
thoracatus	adj	0	neutral	GOLD
thyonianus	adj	0	neutral	GOLD
tortus	noun	0	neutral	GOLD
translatus	noun	0	neutral	GOLD
transuectio	noun	0	neutral	GOLD
trebulanus	adj	0	neutral	GOLD
trietericus	adj	0	neutral	GOLD
trifur	noun	-1	negative	GOLD
trigarium	noun	0	neutral	GOLD
tropaeus	adj	0	neutral	GOLD
uelitaris	adj	0	neutral	GOLD
ueruactum	noun	0	neutral	GOLD
ueterarium	noun	0	neutral	GOLD
uinacea	noun	0	neutral	GOLD
uiolatio	noun	-1	negative	GOLD
uocatio	noun	0	neutral	GOLD
urbinas	adj	0	neutral	GOLD
romanus	adj	0	neutral	GOLD
numerus	noun	0	neutral	GOLD
equus	noun	0	neutral	GOLD
oppidum	noun	0	neutral	GOLD
telum	noun	0	neutral	GOLD
sanguis	noun	0	neutral	GOLD
pectus	noun	0	neutral	GOLD
praesidium	noun	0	neutral	GOLD
uultus	noun	0	neutral	GOLD
ferrum	noun	0	neutral	GOLD
sol	noun	0	neutral	GOLD
testis	noun	0	neutral	GOLD
cohors	noun	0	neutral	GOLD
ceteri	noun	0	neutral	GOLD
usus	noun	0	neutral	GOLD
litus	noun	0	neutral	GOLD
coniux	noun	0	neutral	GOLD
classis	noun	0	neutral	GOLD
forum	noun	0	neutral	GOLD
silua	noun	0	neutral	GOLD
spatium	noun	0	neutral	GOLD
uinum	noun	0	neutral	GOLD
senex	noun	0	neutral	GOLD
priuatus	adj	0	neutral	GOLD
lumen	noun	0.5	positive	GOLD
uictoria	noun	1	positive	GOLD
uestis	noun	0	neutral	GOLD
latus	noun	0	neutral	GOLD
tectum	noun	0	neutral	GOLD
membrum	noun	0	neutral	GOLD
murus	noun	0	neutral	GOLD
comes	noun	0	neutral	GOLD
soror	noun	0	neutral	GOLD
tergum	noun	0	neutral	GOLD
tabula	noun	0	neutral	GOLD
argentum	noun	0	neutral	GOLD
inferus	adj	0	neutral	GOLD
amnis	noun	0	neutral	GOLD
dea	noun	0	neutral	GOLD
arbor	noun	0	neutral	GOLD
consulatus	noun	0	neutral	GOLD
imago	noun	0	neutral	GOLD
animal	noun	0	neutral	GOLD
fera	noun	0	neutral	GOLD
portus	noun	0	neutral	GOLD
initium	noun	0	neutral	GOLD
ara	noun	0	neutral	GOLD
sinus	noun	0	neutral	GOLD
testimonium	noun	0	neutral	GOLD
equitatus	noun	0	neutral	GOLD
filia	noun	0	neutral	GOLD
cetera	noun	0	neutral	GOLD
insidiae	noun	-1	negative	GOLD
epistola	noun	0	neutral	GOLD
moenia	noun	0	neutral	GOLD
hora	noun	0	neutral	GOLD
tellus	noun	0	neutral	GOLD
custos	noun	0	neutral	GOLD
porta	noun	0	neutral	GOLD
adolescens	noun	0	neutral	GOLD
cornu	noun	0	neutral	GOLD
liber	noun	0	neutral	GOLD
coma	noun	0	neutral	GOLD
uestigium	noun	0	neutral	GOLD
foedus	noun	0	neutral	GOLD
cibus	noun	0	neutral	GOLD
decus	noun	1	positive	GOLD
fons	noun	0	neutral	GOLD
herba	noun	0	neutral	GOLD
barbarus	noun	0	neutral	GOLD
plerique	noun	0	neutral	GOLD
insula	noun	0	neutral	GOLD
nuntius	noun	0	neutral	GOLD
centurio	noun	0	neutral	GOLD
humus	noun	0	neutral	GOLD
limen	noun	0	neutral	GOLD
semen	noun	0	neutral	GOLD
mortalis	noun	0	neutral	GOLD
aptus	adj	0.5	positive	GOLD
